id,name,address,district,lng,lat,type,tel,source,crawl_time,brand,tier,rating,review_count,avg_price,price_level,packages,package_count,estimated
B0FFIL19CG,唱吧麦颂KTV(大兴旧宫店),北京城区旧宫镇小红门路136-5号兴南大厦A座,大兴区,116.455925,39.812113,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 09:34:58,唱吧麦颂,中端,4.0,1902,77,低,"[{""name"": ""超值欢唱"", ""hours"": 4, ""people"": 2, ""price"": 462, ""original_price"": 616, ""per_person"": 231}, {""name"": ""学生优惠"", ""hours"": 3, ""people"": 2, ""price"": 277, ""original_price"": 462, ""per_person"": 138}, {""name"": ""团购特惠"", ""hours"": 4, ""people"": 4, ""price"": 862, ""original_price"": 1232, ""per_person"": 215}]",3,TRUE
B0JG1ZBI85,LI DU丽都商务公馆(旧宫店),旧忠路与隆华路交叉口东北100米,大兴区,116.451961,39.798216,体育休闲服务;娱乐场所;KTV|购物服务;服装鞋帽皮具店;服装鞋帽皮具店,,高德地图,2026-02-06 09:34:58,其他,中端,3.4,1072,50,低,"[{""name"": ""超值欢唱"", ""hours"": 4, ""people"": 2, ""price"": 300, ""original_price"": 400, ""per_person"": 150}, {""name"": ""学生优惠"", ""hours"": 3, ""people"": 2, ""price"": 180, ""original_price"": 300, ""per_person"": 90}, {""name"": ""团购特惠"", ""hours"": 4, ""people"": 4, ""price"": 560, ""original_price"": 800, ""per_person"": 140}]",3,TRUE
B0L1451NG2,尚乐迪量贩式KTV,大雄商业中心,大兴区,116.495225,39.799775,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 09:34:58,其他,中端,3.4,696,50,低,"[{""name"": ""超值欢唱"", ""hours"": 4, ""people"": 2, ""price"": 300, ""original_price"": 400, ""per_person"": 150}, {""name"": ""学生优惠"", ""hours"": 3, ""people"": 2, ""price"": 180, ""original_price"": 300, ""per_person"": 90}, {""name"": ""团购特惠"", ""hours"": 4, ""people"": 4, ""price"": 560, ""original_price"": 800, ""per_person"": 140}]",3,TRUE
B0IBOHGWGF,欣悦汇量贩式,黄亦路与金大路交叉口西60米,大兴区,116.385297,39.764761,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 09:34:58,其他,中端,3.6,1601,52,低,"[{""name"": ""超值欢唱"", ""hours"": 4, ""people"": 2, ""price"": 312, ""original_price"": 416, ""per_person"": 156}, {""name"": ""学生优惠"", ""hours"": 3, ""people"": 2, ""price"": 187, ""original_price"": 312, ""per_person"": 93}, {""name"": ""团购特惠"", ""hours"": 4, ""people"": 4, ""price"": 582, ""original_price"": 832, ""per_person"": 145}]",3,TRUE
B0LURO1D8E,水魔方棋牌·KTV·茶室综合会所,地盛西路与荣京南小街交叉口东160米,大兴区,116.499796,39.785142,体育休闲服务;娱乐场所;棋牌室,,高德地图,2026-02-06 09:34:58,其他,中端,3.5,566,51,低,"[{""name"": ""超值欢唱"", ""hours"": 4, ""people"": 2, ""price"": 306, ""original_price"": 408, ""per_person"": 153}, {""name"": ""学生优惠"", ""hours"": 3, ""people"": 2, ""price"": 183, ""original_price"": 306, ""per_person"": 91}, {""name"": ""团购特惠"", ""hours"": 4, ""people"": 4, ""price"": 571, ""original_price"": 816, ""per_person"": 142}]",3,TRUE
B0K6G7203M,K-GOMATE(赛特+购物中心店),建国门外大街22号赛特购物中心4层,朝阳区,116.441641,39.907608,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:07:28,其他,中端,3.5,814,72,低,"[{""name"": ""超值欢唱"", ""hours"": 4, ""people"": 2, ""price"": 432, ""original_price"": 576, ""per_person"": 216}, {""name"": ""学生优惠"", ""hours"": 3, ""people"": 2, ""price"": 259, ""original_price"": 432, ""per_person"": 129}, {""name"": ""团购特惠"", ""hours"": 4, ""people"": 4, ""price"": 806, ""original_price"": 1152, ""per_person"": 201}]",3,TRUE
B0L3M1P0B8,酷秀KTV•派对(太阳宫店),太阳宫中路12号楼凯德mall商场4层,朝阳区,116.446744,39.971322,体育休闲服务;娱乐场所;KTV|生活服务;美容美发店;美容美发店,,高德地图,2026-02-06 17:07:30,酷秀,中端,4.0,541,94,中,"[{""name"": ""超值欢唱"", ""hours"": 4, ""people"": 2, ""price"": 564, ""original_price"": 752, ""per_person"": 282}, {""name"": ""学生优惠"", ""hours"": 3, ""people"": 2, ""price"": 338, ""original_price"": 564, ""per_person"": 169}, {""name"": ""团购特惠"", ""hours"": 4, ""people"": 4, ""price"": 1052, ""original_price"": 1504, ""per_person"": 263}]",3,TRUE
B0L3UCHG3M,酷秀KTV·派对(房山财富广场店),北京城区拱辰大街98号金智汇3层,房山区,116.142750,39.732458,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:07:30,酷秀,中端,4.0,1466,53,低,"[{""name"": ""超值欢唱"", ""hours"": 4, ""people"": 2, ""price"": 318, ""original_price"": 424, ""per_person"": 159}, {""name"": ""学生优惠"", ""hours"": 3, ""people"": 2, ""price"": 190, ""original_price"": 318, ""per_person"": 95}, {""name"": ""团购特惠"", ""hours"": 4, ""people"": 4, ""price"": 593, ""original_price"": 848, ""per_person"": 148}]",3,TRUE
B0L3HRAWYN,酷秀KTV(望京新世界百货店),北京城区广顺南大街16号院1号楼3层301号03F015,朝阳区,116.481297,39.986212,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:07:30,酷秀,中端,3.9,618,100,中,"[{""name"": ""超值欢唱"", ""hours"": 4, ""people"": 2, ""price"": 600, ""original_price"": 800, ""per_person"": 300}, {""name"": ""学生优惠"", ""hours"": 3, ""people"": 2, ""price"": 360, ""original_price"": 600, ""per_person"": 180}, {""name"": ""团购特惠"", ""hours"": 4, ""people"": 4, ""price"": 1120, ""original_price"": 1600, ""per_person"": 280}]",3,TRUE
B0KDVKAZ52,唱吧麦颂KTV(星悦广场黄渠地铁站店),北京城区三间房东路4号星悦广场3楼118室,朝阳区,116.575222,39.923472,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:07:30,唱吧麦颂,中端,3.9,1161,111,中,"[{""name"": ""超值欢唱"", ""hours"": 4, ""people"": 2, ""price"": 666, ""original_price"": 888, ""per_person"": 333}, {""name"": ""学生优惠"", ""hours"": 3, ""people"": 2, ""price"": 399, ""original_price"": 666, ""per_person"": 199}, {""name"": ""团购特惠"", ""hours"": 4, ""people"": 4, ""price"": 1243, ""original_price"": 1776, ""per_person"": 310}]",3,TRUE
B0FFMA7XOI,魅KTV(酒仙桥新辰里店),酒仙桥毕淘买生活广场12号楼地下1层,朝阳区,116.490226,39.975578,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:07:30,魅KTV,中高端,4.2,1954,142,高,"[{""name"": ""标准欢唱"", ""hours"": 4, ""people"": 2, ""price"": 908, ""original_price"": 1136, ""per_person"": 454}, {""name"": ""聚会套餐"", ""hours"": 4, ""people"": 6, ""price"": 2556, ""original_price"": 3408, ""per_person"": 426}, {""name"": ""周末特惠"", ""hours"": 5, ""people"": 4, ""price"": 1987, ""original_price"": 2840, ""per_person"": 496}]",3,TRUE
B0LUDH7BXG,麦霸星球量贩式KTV(管庄店),朝阳路杨闸环岛朗庭大厦底商(管庄地铁站B1口步行450米),朝阳区,116.597989,39.911312,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:07:30,其他,中端,3.6,1932,72,低,"[{""name"": ""超值欢唱"", ""hours"": 4, ""people"": 2, ""price"": 432, ""original_price"": 576, ""per_person"": 216}, {""name"": ""学生优惠"", ""hours"": 3, ""people"": 2, ""price"": 259, ""original_price"": 432, ""per_person"": 129}, {""name"": ""团购特惠"", ""hours"": 4, ""people"": 4, ""price"": 806, ""original_price"": 1152, ""per_person"": 201}]",3,TRUE
B0LASSZ0I8,缤纷年代商务俱乐部,北京城区光华路15号院北京伯豪瑞廷酒店6层,朝阳区,116.471454,39.914041,体育休闲服务;娱乐场所;KTV|生活服务;生活服务场所;生活服务场所|购物服务;购物相关场所;购物相关场所,,高德地图,2026-02-06 17:07:30,其他,中端,3.6,287,80,中,"[{""name"": ""超值欢唱"", ""hours"": 4, ""people"": 2, ""price"": 480, ""original_price"": 640, ""per_person"": 240}, {""name"": ""学生优惠"", ""hours"": 3, ""people"": 2, ""price"": 288, ""original_price"": 480, ""per_person"": 144}, {""name"": ""团购特惠"", ""hours"": 4, ""people"": 4, ""price"": 896, ""original_price"": 1280, ""per_person"": 224}]",3,TRUE
B0H0UCMNX7,魅KTV·AI辅唱(安贞桥店),北三环东路33号苏宁易购西侧4层,东城区,116.409872,39.969401,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:07:34,魅KTV,中高端,3.9,1782,169,高,"[{""name"": ""标准欢唱"", ""hours"": 4, ""people"": 2, ""price"": 1081, ""original_price"": 1352, ""per_person"": 540}, {""name"": ""聚会套餐"", ""hours"": 4, ""people"": 6, ""price"": 3042, ""original_price"": 4056, ""per_person"": 507}, {""name"": ""周末特惠"", ""hours"": 5, ""people"": 4, ""price"": 2366, ""original_price"": 3380, ""per_person"": 591}]",3,TRUE
B0L354DXLW,北京金色大厅,霞公府街与王府井西街交叉口西南100米,东城区,116.408063,39.908814,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:07:34,其他,中端,3.3,497,87,中,"[{""name"": ""超值欢唱"", ""hours"": 4, ""people"": 2, ""price"": 522, ""original_price"": 696, ""per_person"": 261}, {""name"": ""学生优惠"", ""hours"": 3, ""people"": 2, ""price"": 313, ""original_price"": 522, ""per_person"": 156}, {""name"": ""团购特惠"", ""hours"": 4, ""people"": 4, ""price"": 974, ""original_price"": 1392, ""per_person"": 243}]",3,TRUE
B0K1PACG17,麦乐潮商务俱乐部,小红门路39号永辉超市二层,大兴区,116.454828,39.814148,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:07:38,其他,中端,3.5,1796,55,低,"[{""name"": ""超值欢唱"", ""hours"": 4, ""people"": 2, ""price"": 330, ""original_price"": 440, ""per_person"": 165}, {""name"": ""学生优惠"", ""hours"": 3, ""people"": 2, ""price"": 198, ""original_price"": 330, ""per_person"": 99}, {""name"": ""团购特惠"", ""hours"": 4, ""people"": 4, ""price"": 616, ""original_price"": 880, ""per_person"": 154}]",3,TRUE
B0IGNH1WR2,麦迪汇KTV,旧忠路7号,大兴区,116.451088,39.802263,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:07:38,其他,中端,3.5,462,53,低,"[{""name"": ""超值欢唱"", ""hours"": 4, ""people"": 2, ""price"": 318, ""original_price"": 424, ""per_person"": 159}, {""name"": ""学生优惠"", ""hours"": 3, ""people"": 2, ""price"": 190, ""original_price"": 318, ""per_person"": 95}, {""name"": ""团购特惠"", ""hours"": 4, ""people"": 4, ""price"": 593, ""original_price"": 848, ""per_person"": 148}]",3,TRUE
B0LD0CF1RK,魅KTV·AI 辅唱(上德银泰店),北京上德银泰城,大兴区,116.346713,39.763762,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:07:38,魅KTV,中高端,4.2,1121,109,中,"[{""name"": ""标准欢唱"", ""hours"": 4, ""people"": 2, ""price"": 697, ""original_price"": 872, ""per_person"": 348}, {""name"": ""聚会套餐"", ""hours"": 4, ""people"": 6, ""price"": 1962, ""original_price"": 2616, ""per_person"": 327}, {""name"": ""周末特惠"", ""hours"": 5, ""people"": 4, ""price"": 1526, ""original_price"": 2180, ""per_person"": 381}]",3,TRUE
B0JK1RGMEK,乐派轰趴馆·KTV团建生日聚会(BDA国际·广场B座店),地盛西路6号院BDA国际·广场B座F3层,大兴区,116.499306,39.785646,体育休闲服务;娱乐场所;娱乐场所,,高德地图,2026-02-06 17:07:38,其他,中端,3.6,1863,51,低,"[{""name"": ""超值欢唱"", ""hours"": 4, ""people"": 2, ""price"": 306, ""original_price"": 408, ""per_person"": 153}, {""name"": ""学生优惠"", ""hours"": 3, ""people"": 2, ""price"": 183, ""original_price"": 306, ""per_person"": 91}, {""name"": ""团购特惠"", ""hours"": 4, ""people"": 4, ""price"": 571, ""original_price"": 816, ""per_person"": 142}]",3,TRUE
B0H26C1K77,万都KTV洗浴,永旺路1号院10号楼1层(金科天宸荟),大兴区,116.322418,39.683629,体育休闲服务;娱乐场所;KTV|生活服务;洗浴推拿场所;洗浴推拿场所,,高德地图,2026-02-06 17:07:38,其他,中端,3.5,299,58,低,"[{""name"": ""超值欢唱"", ""hours"": 4, ""people"": 2, ""price"": 348, ""original_price"": 464, ""per_person"": 174}, {""name"": ""学生优惠"", ""hours"": 3, ""people"": 2, ""price"": 208, ""original_price"": 348, ""per_person"": 104}, {""name"": ""团购特惠"", ""hours"": 4, ""people"": 4, ""price"": 649, ""original_price"": 928, ""per_person"": 162}]",3,TRUE
B0L04UXDE9,友乐汇量贩式KTV(鸿坤广场店),欣旺北大街8号鸿坤广场购物中心F6层,大兴区,116.339725,39.791625,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:07:38,其他,中端,3.4,242,57,低,"[{""name"": ""超值欢唱"", ""hours"": 4, ""people"": 2, ""price"": 342, ""original_price"": 456, ""per_person"": 171}, {""name"": ""学生优惠"", ""hours"": 3, ""people"": 2, ""price"": 205, ""original_price"": 342, ""per_person"": 102}, {""name"": ""团购特惠"", ""hours"": 4, ""people"": 4, ""price"": 638, ""original_price"": 912, ""per_person"": 159}]",3,TRUE
B0FFFRASY6,丰大国际大酒店KTV,荣华中路20号丰大国际大酒店,大兴区,116.508786,39.795709,体育休闲服务;体育休闲服务场所;体育休闲服务场所,,高德地图,2026-02-06 17:07:38,其他,中端,3.7,1259,55,低,"[{""name"": ""超值欢唱"", ""hours"": 4, ""people"": 2, ""price"": 330, ""original_price"": 440, ""per_person"": 165}, {""name"": ""学生优惠"", ""hours"": 3, ""people"": 2, ""price"": 198, ""original_price"": 330, ""per_person"": 99}, {""name"": ""团购特惠"", ""hours"": 4, ""people"": 4, ""price"": 616, ""original_price"": 880, ""per_person"": 154}]",3,TRUE
B0G1OUDOU4,魅KTV(劲松店),农光东里34号楼3层,朝阳区,116.467937,39.883950,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:33:28,魅KTV,中高端,4.2,1376,166,高,"[{""name"": ""标准欢唱"", ""hours"": 4, ""people"": 2, ""price"": 1062, ""original_price"": 1328, ""per_person"": 531}, {""name"": ""聚会套餐"", ""hours"": 4, ""people"": 6, ""price"": 2988, ""original_price"": 3984, ""per_person"": 498}, {""name"": ""周末特惠"", ""hours"": 5, ""people"": 4, ""price"": 2324, ""original_price"": 3320, ""per_person"": 581}]",3,TRUE
B0GDT7ZN9G,魅KTV(大望路店),西大望路15号外企大厦C座5层,朝阳区,116.477132,39.894205,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:33:28,魅KTV,中高端,4.1,1171,171,高,"[{""name"": ""标准欢唱"", ""hours"": 4, ""people"": 2, ""price"": 1094, ""original_price"": 1368, ""per_person"": 547}, {""name"": ""聚会套餐"", ""hours"": 4, ""people"": 6, ""price"": 3078, ""original_price"": 4104, ""per_person"": 513}, {""name"": ""周末特惠"", ""hours"": 5, ""people"": 4, ""price"": 2394, ""original_price"": 3420, ""per_person"": 598}]",3,TRUE
B0FFJRGTXG,魅KTV(上地店),上地西路19号,海淀区,116.310797,40.030487,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:33:28,魅KTV,中高端,4.1,140,147,高,"[{""name"": ""标准欢唱"", ""hours"": 4, ""people"": 2, ""price"": 940, ""original_price"": 1176, ""per_person"": 470}, {""name"": ""聚会套餐"", ""hours"": 4, ""people"": 6, ""price"": 2646, ""original_price"": 3528, ""per_person"": 441}, {""name"": ""周末特惠"", ""hours"": 5, ""people"": 4, ""price"": 2058, ""original_price"": 2940, ""per_person"": 514}]",3,TRUE
B0I62HFYAS,魅KTV(锦荟港店),站前街3号院锦荟港F5层,顺义区,116.647761,40.126183,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:33:28,魅KTV,中高端,4.4,893,121,高,"[{""name"": ""标准欢唱"", ""hours"": 4, ""people"": 2, ""price"": 774, ""original_price"": 968, ""per_person"": 387}, {""name"": ""聚会套餐"", ""hours"": 4, ""people"": 6, ""price"": 2178, ""original_price"": 2904, ""per_person"": 363}, {""name"": ""周末特惠"", ""hours"": 5, ""people"": 4, ""price"": 1694, ""original_price"": 2420, ""per_person"": 423}]",3,TRUE
B0J0AL3LS1,魅KTV(百子湾大成国际店),东四环中路78号金隅·大成国际中心B1座2层,朝阳区,116.492791,39.899555,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:33:28,魅KTV,中高端,4.0,1762,159,高,"[{""name"": ""标准欢唱"", ""hours"": 4, ""people"": 2, ""price"": 1017, ""original_price"": 1272, ""per_person"": 508}, {""name"": ""聚会套餐"", ""hours"": 4, ""people"": 6, ""price"": 2862, ""original_price"": 3816, ""per_person"": 477}, {""name"": ""周末特惠"", ""hours"": 5, ""people"": 4, ""price"": 2226, ""original_price"": 3180, ""per_person"": 556}]",3,TRUE
B0H12RARLN,魅KTV(合生麒麟新天地店),阜通西大街11号合生·麒麟新天地2F层,朝阳区,116.477933,39.997081,体育休闲服务;娱乐场所;KTV|科教文化服务;培训机构;培训机构,,高德地图,2026-02-06 17:33:28,魅KTV,中高端,4.4,342,157,高,"[{""name"": ""标准欢唱"", ""hours"": 4, ""people"": 2, ""price"": 1004, ""original_price"": 1256, ""per_person"": 502}, {""name"": ""聚会套餐"", ""hours"": 4, ""people"": 6, ""price"": 2826, ""original_price"": 3768, ""per_person"": 471}, {""name"": ""周末特惠"", ""hours"": 5, ""people"": 4, ""price"": 2198, ""original_price"": 3140, ""per_person"": 549}]",3,TRUE
B0FFM4C6M9,魅KTV(朝阳大悦城店),朝阳北路雅成一里19号世丰国际大厦B1层,朝阳区,116.521630,39.924023,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:33:28,魅KTV,中高端,3.9,1990,158,高,"[{""name"": ""标准欢唱"", ""hours"": 4, ""people"": 2, ""price"": 1011, ""original_price"": 1264, ""per_person"": 505}, {""name"": ""聚会套餐"", ""hours"": 4, ""people"": 6, ""price"": 2844, ""original_price"": 3792, ""per_person"": 474}, {""name"": ""周末特惠"", ""hours"": 5, ""people"": 4, ""price"": 2212, ""original_price"": 3160, ""per_person"": 553}]",3,TRUE
B0J2C598HM,魅KTV(望京凯德MALL店),广顺北大街33号院215号楼06层601内06-01号,朝阳区,116.467841,39.993649,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:33:28,魅KTV,中高端,4.3,877,167,高,"[{""name"": ""标准欢唱"", ""hours"": 4, ""people"": 2, ""price"": 1068, ""original_price"": 1336, ""per_person"": 534}, {""name"": ""聚会套餐"", ""hours"": 4, ""people"": 6, ""price"": 3006, ""original_price"": 4008, ""per_person"": 501}, {""name"": ""周末特惠"", ""hours"": 5, ""people"": 4, ""price"": 2338, ""original_price"": 3340, ""per_person"": 584}]",3,TRUE
B0I0K71T17,魅KTV(TBD万科店),安居路7号院7号楼2层206,昌平区,116.315106,40.103736,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:33:28,魅KTV,中高端,4.1,1458,111,中,"[{""name"": ""标准欢唱"", ""hours"": 4, ""people"": 2, ""price"": 710, ""original_price"": 888, ""per_person"": 355}, {""name"": ""聚会套餐"", ""hours"": 4, ""people"": 6, ""price"": 1998, ""original_price"": 2664, ""per_person"": 333}, {""name"": ""周末特惠"", ""hours"": 5, ""people"": 4, ""price"": 1554, ""original_price"": 2220, ""per_person"": 388}]",3,TRUE
B0K1XN5E34,唱吧麦颂KTV(航天桥店),北京城区西三环北路100号2层1-5地上二层,海淀区,116.310975,39.925475,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:33:28,唱吧麦颂,中端,3.8,1842,105,中,"[{""name"": ""超值欢唱"", ""hours"": 4, ""people"": 2, ""price"": 630, ""original_price"": 840, ""per_person"": 315}, {""name"": ""学生优惠"", ""hours"": 3, ""people"": 2, ""price"": 378, ""original_price"": 630, ""per_person"": 189}, {""name"": ""团购特惠"", ""hours"": 4, ""people"": 4, ""price"": 1176, ""original_price"": 1680, ""per_person"": 294}]",3,TRUE
B0FFI22VV2,唱吧麦颂KTV(朝阳门地铁站店),北京城区朝外大街19号华普大厦3,朝阳区,116.438049,39.924786,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:33:28,唱吧麦颂,中端,3.8,461,96,中,"[{""name"": ""超值欢唱"", ""hours"": 4, ""people"": 2, ""price"": 576, ""original_price"": 768, ""per_person"": 288}, {""name"": ""学生优惠"", ""hours"": 3, ""people"": 2, ""price"": 345, ""original_price"": 576, ""per_person"": 172}, {""name"": ""团购特惠"", ""hours"": 4, ""people"": 4, ""price"": 1075, ""original_price"": 1536, ""per_person"": 268}]",3,TRUE
B000ABBS7G,唱吧麦颂KTV(四通桥店),北京城区中关村南大街甲6号铸诚大厦B1层,海淀区,116.324360,39.964471,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:33:28,唱吧麦颂,中端,3.9,1666,109,中,"[{""name"": ""超值欢唱"", ""hours"": 4, ""people"": 2, ""price"": 654, ""original_price"": 872, ""per_person"": 327}, {""name"": ""学生优惠"", ""hours"": 3, ""people"": 2, ""price"": 392, ""original_price"": 654, ""per_person"": 196}, {""name"": ""团购特惠"", ""hours"": 4, ""people"": 4, ""price"": 1220, ""original_price"": 1744, ""per_person"": 305}]",3,TRUE
B0L1LZD9VH,唱吧麦颂KTV(房山良辰国泰百货店),北京城区拱辰南大街7号院1号楼1至4层1-1四层,房山区,116.141692,39.728651,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:33:28,唱吧麦颂,中端,3.8,1118,63,低,"[{""name"": ""超值欢唱"", ""hours"": 4, ""people"": 2, ""price"": 378, ""original_price"": 504, ""per_person"": 189}, {""name"": ""学生优惠"", ""hours"": 3, ""people"": 2, ""price"": 226, ""original_price"": 378, ""per_person"": 113}, {""name"": ""团购特惠"", ""hours"": 4, ""people"": 4, ""price"": 705, ""original_price"": 1008, ""per_person"": 176}]",3,TRUE
B0FFHK25P4,唱吧麦颂KTV(北京大悦城店),北京城区雅成一里19号楼-1层-101南侧,朝阳区,116.521598,39.924055,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:33:28,唱吧麦颂,中端,4.1,135,112,中,"[{""name"": ""超值欢唱"", ""hours"": 4, ""people"": 2, ""price"": 672, ""original_price"": 896, ""per_person"": 336}, {""name"": ""学生优惠"", ""hours"": 3, ""people"": 2, ""price"": 403, ""original_price"": 672, ""per_person"": 201}, {""name"": ""团购特惠"", ""hours"": 4, ""people"": 4, ""price"": 1254, ""original_price"": 1792, ""per_person"": 313}]",3,TRUE
B0FFKQ4O5P,唱吧麦颂KTV(北京惠新东桥对外经贸大学),北京城区惠新东街2号,朝阳区,116.424682,39.987713,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:33:28,唱吧麦颂,中端,3.8,741,99,中,"[{""name"": ""超值欢唱"", ""hours"": 4, ""people"": 2, ""price"": 594, ""original_price"": 792, ""per_person"": 297}, {""name"": ""学生优惠"", ""hours"": 3, ""people"": 2, ""price"": 356, ""original_price"": 594, ""per_person"": 178}, {""name"": ""团购特惠"", ""hours"": 4, ""people"": 4, ""price"": 1108, ""original_price"": 1584, ""per_person"": 277}]",3,TRUE
B0FFI6K1Z2,唱吧麦颂KTV(北京日坛国际贸易中心神路街店),北京城区神路街39号10幢1至2层2段9号,朝阳区,116.443895,39.919325,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:33:28,唱吧麦颂,中端,3.9,324,96,中,"[{""name"": ""超值欢唱"", ""hours"": 4, ""people"": 2, ""price"": 576, ""original_price"": 768, ""per_person"": 288}, {""name"": ""学生优惠"", ""hours"": 3, ""people"": 2, ""price"": 345, ""original_price"": 576, ""per_person"": 172}, {""name"": ""团购特惠"", ""hours"": 4, ""people"": 4, ""price"": 1075, ""original_price"": 1536, ""per_person"": 268}]",3,TRUE
B0FFJUGKNT,唱吧麦颂KTV(六里桥店)(暂停营业),西三环南路10-3号月恒正大新生活广场3层,丰台区,116.312572,39.878814,体育休闲服务;体育休闲服务场所;体育休闲服务场所,,高德地图,2026-02-06 17:33:28,唱吧麦颂,中端,3.7,465,80,中,"[{""name"": ""超值欢唱"", ""hours"": 4, ""people"": 2, ""price"": 480, ""original_price"": 640, ""per_person"": 240}, {""name"": ""学生优惠"", ""hours"": 3, ""people"": 2, ""price"": 288, ""original_price"": 480, ""per_person"": 144}, {""name"": ""团购特惠"", ""hours"": 4, ""people"": 4, ""price"": 896, ""original_price"": 1280, ""per_person"": 224}]",3,TRUE
B0FFKZY1R2,酷秀KTV(国贸店),建国路93号院万达广场A座新世界百货3层,朝阳区,116.472707,39.909427,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:33:28,酷秀,中端,3.7,1393,85,中,"[{""name"": ""超值欢唱"", ""hours"": 4, ""people"": 2, ""price"": 510, ""original_price"": 680, ""per_person"": 255}, {""name"": ""学生优惠"", ""hours"": 3, ""people"": 2, ""price"": 306, ""original_price"": 510, ""per_person"": 153}, {""name"": ""团购特惠"", ""hours"": 4, ""people"": 4, ""price"": 951, ""original_price"": 1360, ""per_person"": 237}]",3,TRUE
B0L3TD7K8Z,酷秀KTV(亚运村店),北京城区安立路99号名人国际大酒店4F,朝阳区,116.407034,39.995784,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:33:28,酷秀,中端,3.8,1049,84,中,"[{""name"": ""超值欢唱"", ""hours"": 4, ""people"": 2, ""price"": 504, ""original_price"": 672, ""per_person"": 252}, {""name"": ""学生优惠"", ""hours"": 3, ""people"": 2, ""price"": 302, ""original_price"": 504, ""per_person"": 151}, {""name"": ""团购特惠"", ""hours"": 4, ""people"": 4, ""price"": 940, ""original_price"": 1344, ""per_person"": 235}]",3,TRUE
B0L3M1PQAE,酷秀KTV(来广营店),来广营保利广场西座一层内L1-06号,朝阳区,116.463809,40.016620,生活服务;美容美发店;美容美发店,,高德地图,2026-02-06 17:33:28,酷秀,中端,4.0,814,85,中,"[{""name"": ""超值欢唱"", ""hours"": 4, ""people"": 2, ""price"": 510, ""original_price"": 680, ""per_person"": 255}, {""name"": ""学生优惠"", ""hours"": 3, ""people"": 2, ""price"": 306, ""original_price"": 510, ""per_person"": 153}, {""name"": ""团购特惠"", ""hours"": 4, ""people"": 4, ""price"": 951, ""original_price"": 1360, ""per_person"": 237}]",3,TRUE
B0L3AMQM14,酷秀KTV·派对(慈云寺店),北京城区八里庄东里樱辉财富广场4楼401,朝阳区,116.496022,39.916014,生活服务;美容美发店;美容美发店|购物服务;购物相关场所;购物相关场所,,高德地图,2026-02-06 17:33:28,酷秀,中端,3.7,1116,82,中,"[{""name"": ""超值欢唱"", ""hours"": 4, ""people"": 2, ""price"": 492, ""original_price"": 656, ""per_person"": 246}, {""name"": ""学生优惠"", ""hours"": 3, ""people"": 2, ""price"": 295, ""original_price"": 492, ""per_person"": 147}, {""name"": ""团购特惠"", ""hours"": 4, ""people"": 4, ""price"": 918, ""original_price"": 1312, ""per_person"": 229}]",3,TRUE
