id,name,address,district,lng,lat,type,keyword
B000A8858T,众鼎商务,马连洼北路158号(马连洼地铁站A西北口步行130米),海淀区,116.272002,40.031858,商务住宅;楼宇;商务写字楼,商务楼
B000A82TCZ,东方燕都(胜古北路),安定路20号东方燕都商务1号楼411室,东城区,116.408708,39.972516,商务住宅;楼宇;商务写字楼,商务楼
B0FFJ8S2R6,君澜商务,青年湖北街4号,东城区,116.406399,39.961280,商务住宅;楼宇;商务写字楼,商务楼
B000A87WWJ,首发物流商务楼,长虹西路33号,房山区,116.116358,39.722384,商务住宅;楼宇;商务写字楼,商务楼
B0FFF73XV7,国锐商务中心,朝阳路66号,朝阳区,116.536385,39.915655,商务住宅;楼宇;商务写字楼,商务楼
B0L1DCUEBL,京广商务中心,朝阳门外大街1号(呼家楼地铁站D西南口步行180米),朝阳区,116.460667,39.920756,商务住宅;楼宇;商务写字楼,商务楼
B0G3R9CA27,北京气象宾馆商务楼,马连道南街12号,西城区,116.324484,39.885055,商务住宅;楼宇;商务写字楼,商务楼
B000A9Q737,月坛商务中心,南礼士路甲44号,西城区,116.353828,39.919435,商务住宅;楼宇;商务写字楼,商务楼
B0G0AYSS9E,亦城时代广场-T7商务综合楼,经海四路22号院亦城时代广场,通州区,116.539278,39.807733,商务住宅;楼宇;商务写字楼,商务楼
B000A843TD,古桥物业商务中心,卢沟桥晓月苑垂虹街7号宛平地产二楼,丰台区,116.237860,39.840084,商务住宅;楼宇;商务写字楼,商务楼
B000A22815,科华商务大厦,南沙滩35号楼,朝阳区,116.376543,40.001182,商务住宅;楼宇;商务写字楼,商务楼
B0HBB773DX,合兴商务楼,西大望路34号(平乐园地铁站B东北口步行90米),朝阳区,116.476763,39.886459,商务住宅;楼宇;商务写字楼,商务楼
B000A7RGYE,怡佳商务楼,通惠南路6号,通州区,116.643798,39.908602,商务住宅;楼宇;商务写字楼,商务楼
B0FFK5V368,点石商务公园8号楼,八大处路49号点石商务公园,石景山区,116.198437,39.936904,商务住宅;楼宇;商务写字楼,商务楼
B000A4154C,御东商务楼,东方东路6号,朝阳区,116.464278,39.955862,商务住宅;楼宇;商务写字楼,商务楼
B0HBXPOBAT,鼎盛园-商务楼,安乐林路16号院-2(景泰地铁站D西南口步行90米),东城区,116.409278,39.864716,商务住宅;楼宇;商务写字楼,商务楼
B0FFFE7N6R,公园1872商务楼,东四环八里庄北里218号(十里堡地铁站D西南口步行370米),朝阳区,116.498949,39.923715,商务住宅;楼宇;商务写字楼,商务楼
B000A81J8B,沁园商务,西坝河七圣路6号院,朝阳区,116.435286,39.966244,商务住宅;楼宇;商务写字楼,商务楼
B000AA1677,能+商务楼|腾达A座,和平街街道东土城路4号(柳芳地铁站A西口步行100米),朝阳区,116.432320,39.958897,商务住宅;楼宇;商务写字楼,商务楼
