id,name,address,district,lng,lat,type,facility_type,keyword
BV10013505,黄渠(地铁站),6号线,朝阳区,116.578266,39.924201,交通设施服务;地铁站;地铁站,地铁站,地铁站
BV09373669,潞阳(地铁站),6号线,通州区,116.757063,39.890059,交通设施服务;地铁站;地铁站,地铁站,地铁站
BV10013441,灯市口(地铁站),5号线,东城区,116.417783,39.917113,交通设施服务;地铁站;地铁站,地铁站,地铁站
BV10396212,广安门内(地铁站),7号线,西城区,116.358239,39.889418,交通设施服务;地铁站;地铁站,地铁站,地铁站
BV10013403,国展(地铁站),15号线,顺义区,116.555127,40.070030,交通设施服务;地铁站;地铁站,地铁站,地铁站
BV10000372,黄村火车站(地铁站),4号线/大兴线,大兴区,116.332611,39.722966,交通设施服务;地铁站;地铁站,地铁站,地铁站
BV10007475,平乐园(地铁站),14号线,朝阳区,116.477307,39.885275,交通设施服务;地铁站;地铁站,地铁站,地铁站
BV10010394,义和庄(地铁站),4号线/大兴线,大兴区,116.319079,39.712387,交通设施服务;地铁站;地铁站,地铁站,地铁站
BV10000061,白石桥南(地铁站),6号线;9号线,海淀区,116.325550,39.933070,交通设施服务;地铁站;地铁站,地铁站,地铁站
BV10013468,西小口(地铁站),8号线,海淀区,116.351644,40.046873,交通设施服务;地铁站;地铁站,地铁站,地铁站
BV10416650,北沙滩(地铁站),15号线,海淀区,116.368281,40.001518,交通设施服务;地铁站;地铁站,地铁站,地铁站
BV10006599,湾子(地铁站),7号线,西城区,116.327753,39.889954,交通设施服务;地铁站;地铁站,地铁站,地铁站
BV11303298,黄厂(地铁站),7号线,朝阳区,116.553759,39.848979,交通设施服务;地铁站;地铁站,地铁站,地铁站
BV10013386,大郊亭(地铁站),(在建)28号线;7号线,朝阳区,116.487935,39.893183,交通设施服务;地铁站;地铁站,地铁站,地铁站
BV10550716,昌平东关(地铁站),昌平线,昌平区,116.262059,40.221729,交通设施服务;地铁站;地铁站,地铁站,地铁站
BV10000769,永泰庄(地铁站),8号线,海淀区,116.354580,40.037728,交通设施服务;地铁站;地铁站,地铁站,地铁站
BV10813543,上岸(地铁站),S1线,门头沟区,116.122225,39.905138,交通设施服务;地铁站;地铁站,地铁站,地铁站
BV10013384,广渠门外(地铁站),17号线;7号线,东城区,116.448998,39.893648,交通设施服务;地铁站;地铁站,地铁站,地铁站
BV10711029,稻香湖路(地铁站),16号线,海淀区,116.188145,40.068936,交通设施服务;地铁站;地铁站,地铁站,地铁站
BV10550714,昌平西山口(地铁站),昌平线,昌平区,116.195369,40.244629,交通设施服务;地铁站;地铁站,地铁站,地铁站
BV10701089,工人体育场(地铁站),17号线;3号线,朝阳区,116.450448,39.934058,交通设施服务;地铁站;地铁站,地铁站,地铁站
BV10013464,安华桥(地铁站),12号线;8号线,朝阳区,116.394159,39.968653,交通设施服务;地铁站;地铁站,地铁站,地铁站
BV10740317,温阳路(地铁站),16号线,海淀区,116.161361,40.068516,交通设施服务;地铁站;地铁站,地铁站,地铁站
BV10013466,奥体中心(地铁站),8号线,朝阳区,116.393759,39.985837,交通设施服务;地铁站;地铁站,地铁站,地铁站
BV10847817,蓟门桥(地铁站),12号线;昌平线,海淀区,116.355970,39.967747,交通设施服务;地铁站;地铁站,地铁站,地铁站
BV10590951,景泰(地铁站),14号线,东城区,116.411026,39.865250,交通设施服务;地铁站;地铁站,地铁站,地铁站
BV10013402,望京东(地铁站),15号线,朝阳区,116.487032,40.003176,交通设施服务;地铁站;地铁站,地铁站,地铁站
BV10416596,善各庄(地铁站),14号线,朝阳区,116.478195,40.027160,交通设施服务;地铁站;地铁站,地铁站,地铁站
BV10003977,苏庄(地铁站),房山线,房山区,116.125306,39.723188,交通设施服务;地铁站;地铁站,地铁站,地铁站
BV10881788,新发地(地铁站),19号线,丰台区,116.346349,39.823561,交通设施服务;地铁站;地铁站,地铁站,地铁站
BV10416577,双合(地铁站),7号线,朝阳区,116.526836,39.859691,交通设施服务;地铁站;地铁站,地铁站,地铁站
BV10001045,张自忠路(地铁站),5号线,东城区,116.417403,39.933635,交通设施服务;地铁站;地铁站,地铁站,地铁站
BV10013400,郭庄子(地铁站),14号线,丰台区,116.253068,39.864841,交通设施服务;地铁站;地铁站,地铁站,地铁站
BV10874516,北太平庄(地铁站),12号线;19号线,海淀区,116.370037,39.967882,交通设施服务;地铁站;地铁站,地铁站,地铁站
BV10000309,南礼士路(地铁站),1号线/八通线,西城区,116.352583,39.907234,交通设施服务;地铁站;地铁站,地铁站,地铁站
BV10006086,纪家庙(地铁站),10号线,丰台区,116.333381,39.844433,交通设施服务;地铁站;地铁站,地铁站,地铁站
BV10013490,金台夕照(地铁站),(在建)22号线/平谷线;(在建)28号线;10号线,朝阳区,116.461703,39.916786,交通设施服务;地铁站;地铁站,地铁站,地铁站
BV10007288,苏州桥(地铁站),12号线;16号线,海淀区,116.307831,39.962314,交通设施服务;地铁站;地铁站,地铁站,地铁站
BV10013435,长椿街(地铁站),2号线,西城区,116.363355,39.899433,交通设施服务;地铁站;地铁站,地铁站,地铁站
BX09907258,天安门东地铁站B东北口,1号线/八通线,东城区,116.402330,39.908174,交通设施服务;地铁站;出入口,地铁站,地铁口
BX09907260,天安门东地铁站C东南口,1号线/八通线,东城区,116.402025,39.906967,交通设施服务;地铁站;出入口,地铁站,地铁口
BX09907257,天安门东地铁站D西南口,1号线/八通线,东城区,116.400732,39.906918,交通设施服务;地铁站;出入口,地铁站,地铁口
BX09907437,王府井地铁站C3西南口,1号线/八通线,东城区,116.411019,39.907822,交通设施服务;地铁站;出入口,地铁站,地铁口
BX09907436,王府井地铁站C1西北口,1号线/八通线,东城区,116.410603,39.908239,交通设施服务;地铁站;出入口,地铁站,地铁口
BX09907229,前门地铁站G东南口,8号线,东城区,116.400519,39.899104,交通设施服务;地铁站;出入口,地铁站,地铁口
BX09907440,王府井地铁站E1口,8号线,东城区,116.410982,39.909865,交通设施服务;地铁站;出入口,地铁站,地铁口
BX09907435,王府井地铁站E3东北口,8号线,东城区,116.411489,39.910862,交通设施服务;地铁站;出入口,地铁站,地铁口
BX09907259,天安门东地铁站A西北入口,1号线/八通线,东城区,116.399948,39.908021,交通设施服务;地铁站;出入口,地铁站,地铁口
BX09907438,王府井地铁站B1东北口,1号线/八通线,东城区,116.412036,39.908412,交通设施服务;地铁站;出入口,地铁站,地铁口
BX09907433,王府井地铁站A东北口,1号线/八通线,东城区,116.411968,39.909404,交通设施服务;地铁站;出入口,地铁站,地铁口
BX09907232,前门地铁站C西南口,2号线,东城区,116.396835,39.899878,交通设施服务;地铁站;出入口,地铁站,地铁口
BX10035823,金鱼胡同地铁站C西南口,8号线,东城区,116.410430,39.915595,交通设施服务;地铁站;出入口,地铁站,地铁口
BX09907234,前门地铁站I西南口,8号线,东城区,116.398665,39.898611,交通设施服务;地铁站;出入口,地铁站,地铁口
BX09907441,王府井地铁站B2东南口,1号线/八通线,东城区,116.412301,39.907868,交通设施服务;地铁站;出入口,地铁站,地铁口
BX09907395,崇文门地铁站G东南口,5号线,东城区,116.418936,39.899720,交通设施服务;地铁站;出入口,地铁站,地铁口
BX09907400,崇文门地铁站E西北口,5号线,东城区,116.417964,39.901799,交通设施服务;地铁站;出入口,地铁站,地铁口
BX09907439,王府井地铁站F1东口,8号线,东城区,116.411654,39.909636,交通设施服务;地铁站;出入口,地铁站,地铁口
BX09907231,前门地铁站A东北口,2号线,东城区,116.398894,39.900394,交通设施服务;地铁站;出入口,地铁站,地铁口
BX09907393,崇文门地铁站H西南口,5号线,东城区,116.418257,39.899707,交通设施服务;地铁站;出入口,地铁站,地铁口
BX09907404,天安门西地铁站B东北口,1号线/八通线,西城区,116.392230,39.907859,交通设施服务;地铁站;出入口,地铁站,地铁口
BX09907399,崇文门地铁站D西南口,2号线,东城区,116.416026,39.900856,交通设施服务;地铁站;出入口,地铁站,地铁口
BX10014896,东单地铁站F东北口,5号线,东城区,116.419024,39.909105,交通设施服务;地铁站;出入口,地铁站,地铁口
BX10019431,东单地铁站E西北口,5号线,东城区,116.417250,39.908478,交通设施服务;地铁站;出入口,地铁站,地铁口
BX09907235,前门地铁站B东南口,2号线,东城区,116.398946,39.899940,交通设施服务;地铁站;出入口,地铁站,地铁口
BX09907230,前门地铁站E2北口,8号线,东城区,116.399912,39.899696,交通设施服务;地铁站;出入口,地铁站,地铁口
BX09907443,王府井地铁站C4西南口,1号线/八通线,东城区,116.410718,39.907822,交通设施服务;地铁站;出入口,地铁站,地铁口
BX09907401,崇文门地铁站A1西北口,2号线,东城区,116.415885,39.901237,交通设施服务;地铁站;出入口,地铁站,地铁口
BX10035824,金鱼胡同地铁站B东口,8号线,东城区,116.411960,39.915638,交通设施服务;地铁站;出入口,地铁站,地铁口
BX10019387,珠市口地铁站A西北口,7号线,西城区,116.397707,39.891535,交通设施服务;地铁站;出入口,地铁站,地铁口
BX10015542,磁器口地铁站A西北口,5号线,东城区,116.418011,39.893447,交通设施服务;地铁站;出入口,地铁站,地铁口
BX10015541,磁器口地铁站D西南口,5号线,东城区,116.418023,39.892656,交通设施服务;地铁站;出入口,地铁站,地铁口
BX10014891,东单地铁站A西北口,1号线/八通线,东城区,116.419216,39.908756,交通设施服务;地铁站;出入口,地铁站,地铁口
BX09907434,王府井地铁站C2西北口,1号线/八通线,东城区,116.411068,39.908239,交通设施服务;地铁站;出入口,地铁站,地铁口
BX10019388,珠市口地铁站C东南口,7号线,东城区,116.399513,39.891271,交通设施服务;地铁站;出入口,地铁站,地铁口
BX10015499,灯市口地铁站A西北口,5号线,东城区,116.417500,39.917582,交通设施服务;地铁站;出入口,地铁站,地铁口
BX10015500,灯市口地铁站C东南口,5号线,东城区,116.418487,39.916874,交通设施服务;地铁站;出入口,地铁站,地铁口
BX09907228,前门地铁站E3北口,8号线,东城区,116.399229,39.899397,交通设施服务;地铁站;出入口,地铁站,地铁口
BX09907405,天安门西地铁站C西南口,1号线/八通线,西城区,116.390699,39.907083,交通设施服务;地铁站;出入口,地铁站,地铁口
BX09907233,前门地铁站E1北口,8号线,东城区,116.399442,39.899622,交通设施服务;地铁站;出入口,地铁站,地铁口
BX09907093,桥湾地铁站B东北口,7号线,东城区,116.409825,39.893008,交通设施服务;地铁站;出入口,地铁站,地铁口
BX10035519,金鱼胡同地铁站出入口,8号线,东城区,116.411464,39.916423,交通设施服务;地铁站;出入口,地铁站,地铁口
BX09907396,崇文门地铁站C东南口,2号线,东城区,116.417908,39.900887,交通设施服务;地铁站;出入口,地铁站,地铁口
BX09906959,北京站地铁站B东北口,2号线,东城区,116.427700,39.905220,交通设施服务;地铁站;出入口,地铁站,地铁口
BX10015543,磁器口地铁站F1东北口,7号线,东城区,116.421587,39.893442,交通设施服务;地铁站;出入口,地铁站,地铁口
BX10019389,珠市口地铁站D西南口,7号线,西城区,116.397184,39.890587,交通设施服务;地铁站;出入口,地铁站,地铁口
BX10015540,磁器口地铁站G东南口,7号线,东城区,116.421670,39.892961,交通设施服务;地铁站;出入口,地铁站,地铁口
BX09907095,桥湾地铁站C东南口,7号线,东城区,116.409764,39.892523,交通设施服务;地铁站;出入口,地铁站,地铁口
BX10035822,金鱼胡同地铁站出入口,8号线,东城区,116.411579,39.914831,交通设施服务;地铁站;出入口,地铁站,地铁口
BX09907403,崇文门地铁站A2西北口,2号线,东城区,116.416398,39.901246,交通设施服务;地铁站;出入口,地铁站,地铁口
BX09907394,崇文门地铁站F东北口,5号线,东城区,116.419338,39.901558,交通设施服务;地铁站;出入口,地铁站,地铁口
BX10035528,珠市口地铁站G西南口,8号线,西城区,116.398118,39.888963,交通设施服务;地铁站;出入口,地铁站,地铁口
BX10014890,东单地铁站G东南口,5号线,东城区,116.419065,39.907524,交通设施服务;地铁站;出入口,地铁站,地铁口
BX09907094,桥湾地铁站D西南口,7号线,东城区,116.407227,39.892441,交通设施服务;地铁站;出入口,地铁站,地铁口
BX10014892,东单地铁站D西南口,1号线/八通线,东城区,116.418894,39.908013,交通设施服务;地铁站;出入口,地铁站,地铁口
BX09907442,王府井地铁站B3东南口,1号线/八通线,东城区,116.412015,39.907868,交通设施服务;地铁站;出入口,地铁站,地铁口
BX10014889,东单地铁站B东北口,1号线/八通线,东城区,116.421686,39.908794,交通设施服务;地铁站;出入口,地铁站,地铁口
BX09907402,崇文门地铁站出入口,5号线,东城区,116.419474,39.899078,交通设施服务;地铁站;出入口,地铁站,地铁口
BX09906961,北京站地铁站A西北口,2号线,东城区,116.426612,39.905184,交通设施服务;地铁站;出入口,地铁站,地铁口
BX10014895,东单地铁站C东南口,1号线/八通线,东城区,116.420403,39.908063,交通设施服务;地铁站;出入口,地铁站,地铁口
BX10035529,珠市口地铁站F东南口,8号线,东城区,116.398675,39.889025,交通设施服务;地铁站;出入口,地铁站,地铁口
BX09907407,天安门西地铁站A西北入口,1号线/八通线,西城区,116.390645,39.907832,交通设施服务;地铁站;出入口,地铁站,地铁口
BX09906960,北京站地铁站D西南入口,2号线,东城区,116.426040,39.904712,交通设施服务;地铁站;出入口,地铁站,地铁口
BX10025910,中国美术馆地铁站A西北口,8号线,东城区,116.409638,39.924542,交通设施服务;地铁站;出入口,地铁站,地铁口
BX10015584,东四地铁站C东南口,5号线,东城区,116.418156,39.924058,交通设施服务;地铁站;出入口,地铁站,地铁口
BX09907397,崇文门地铁站B2东北口,2号线,东城区,116.417914,39.901274,交通设施服务;地铁站;出入口,地铁站,地铁口
BX09907406,天安门西地铁站出入口,1号线/八通线,西城区,116.389669,39.906431,交通设施服务;地铁站;出入口,地铁站,地铁口
BX09914145,金鱼胡同地铁站出入口,8号线,东城区,116.410586,39.915703,交通设施服务;地铁站;出入口,地铁站,地铁口
BX09907398,崇文门地铁站B1东北口,2号线,东城区,116.417464,39.901267,交通设施服务;地铁站;出入口,地铁站,地铁口
BX10014894,东单地铁站H西南口,5号线,东城区,116.417309,39.907973,交通设施服务;地铁站;出入口,地铁站,地铁口
BX10036992,金鱼胡同地铁站出入口,8号线,东城区,116.410601,39.917040,交通设施服务;地铁站;出入口,地铁站,地铁口
